term_type	curie	observed_label	current_exact	semantic_exact	match_source	canonical_label	exact_synonyms	obsolete
celltype	CL:0000182	interzonal hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000182	mature hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000182	pericentral hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000182	primary human hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000182	zone 1 hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000182	zone 3 hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000182	zone 3 pericentral hepatocyte	0	0	none	hepatocyte		0
celltype	CL:0000185	basal-myoepithelial cell	0	0	none	myoepithelial cell	basket epithelial cell | myoepitheliocyte	0
celltype	CL:0000185	basal/myoepithelial cell	0	0	none	myoepithelial cell	basket epithelial cell | myoepitheliocyte	0
celltype	CL:0000185	luminal secretory myoepithelial cell state	0	0	none	myoepithelial cell	basket epithelial cell | myoepitheliocyte	0
celltype	CL:0000185	myoepithelial cell	1	1	canonical	myoepithelial cell	basket epithelial cell | myoepitheliocyte	0
celltype	CL:0000185	submucosal gland myoepithelial cell	0	0	none	myoepithelial cell	basket epithelial cell | myoepitheliocyte	0
celltype	CL:0000186	ACTA2-positive myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	GREM1-positive GREM2-positive myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	HHIP-positive NPNT-positive myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	cancer-associated myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast	1	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast cluster 2	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast subtype 1	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast subtype 2	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast-like cancer-associated fibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast-like cell	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	myofibroblast-like pericyte	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	smooth muscle/myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	subepithelial myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000186	systemic sclerosis myofibroblast	0	0	none	myofibroblast cell	MFB	0
celltype	CL:0000187	differentiating muscle cell	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	fast myocyte	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	fast myocyte regular myonuclei	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	iris dilator muscle cell	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	mucosal myocyte	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	muscle cell	1	1	canonical	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	myocyte	1	1	exact_synonym	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	myocyte group 1	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	myocyte-like cell	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	pre-natal myocyte	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	slow myocyte	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	slow myocyte cytoplasmic myonuclei	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	slow myocyte regular myonuclei	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000187	stromal/muscle cell	0	0	none	muscle cell	muscle fiber | myocyte	0
celltype	CL:0000192	TAGLN-high/RGS5-negative smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	arterial smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	basic smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	contractile smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	fibroblast-like smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	fibromyocyte smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	inflammatory smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	intermediate smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	iris sphincter smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	macrophage-like smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	macrophage-like smooth muscle cell 8	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	mature smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	medial smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	microvascular smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	muscularis mucosae smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	muscularis propria smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	pericyte and smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	pericyte/smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	plaque smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	proliferating smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	proliferative M-S-phase smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	proliferative M-phase smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	proliferative S-phase smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell	1	1	canonical	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell 1	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell 2	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell 3	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell 4	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell cluster 2	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell subcluster 5	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cell/pericyte	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	smooth muscle cells and pericytes	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	stressed smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	synthetic smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	transitioning smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000192	venous smooth muscle cell	0	0	none	smooth muscle cell	SMCs | myocytes, smooth muscle | smooth muscle fiber	0
celltype	CL:0000198	nociceptor	1	1	exact_synonym	pain receptor cell	nociceptor | nocireceptor	0
celltype	CL:0000210	mature rod photoreceptor	0	0	none	photoreceptor cell		0
celltype	CL:0000210	photoreceptor	1	0	none	photoreceptor cell		0
celltype	CL:0000210	photoreceptor and bipolar cell	0	0	none	photoreceptor cell		0
celltype	CL:0000210	photoreceptor cell	1	1	canonical	photoreceptor cell		0
celltype	CL:0000210	rod photoreceptor	0	0	none	photoreceptor cell		0
celltype	CL:0000214	synovial cell	1	1	canonical	synovial cell	synoviocyte	0
celltype	CL:0000216	Sertoli cell	1	1	canonical	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 1	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 2	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 3	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 4	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 5	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 6	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 7	0	0	none	Sertoli cell		0
celltype	CL:0000216	Sertoli cell subtype 8	0	0	none	Sertoli cell		0
celltype	CL:0000216	further mature Sertoli cell subtype 8	0	0	none	Sertoli cell		0
celltype	CL:0000216	immature Sertoli cell	0	0	none	Sertoli cell		0
celltype	CL:0000216	immature Sertoli cell subtype 4	0	0	none	Sertoli cell		0
celltype	CL:0000216	mature Sertoli cell	0	0	none	Sertoli cell		0
celltype	CL:0000216	mature Sertoli cell subtype 7	0	0	none	Sertoli cell		0
celltype	CL:0000218	Schwann cell	1	0	none	myelinating Schwann cell	neurilemmal cell	0
celltype	CL:0000218	glial/Schwann cell	0	0	none	myelinating Schwann cell	neurilemmal cell	0
celltype	CL:0000218	myelinating Schwann cell	1	1	canonical	myelinating Schwann cell	neurilemmal cell	0
celltype	CL:0000218	nonmyelinating Schwann cell	0	0	none	myelinating Schwann cell	neurilemmal cell	0
celltype	CL:0000218	peri-islet Schwann cell	0	0	none	myelinating Schwann cell	neurilemmal cell	0
celltype	CL:0000221	epidermal ectoderm cell	0	0	none	ectodermal cell	ectoderm cell	0
celltype	CL:0000221	neural ectoderm cell	0	0	none	ectodermal cell	ectoderm cell	0
celltype	CL:0000222	presomitic mesoderm cell	0	0	none	mesodermal cell	mesoblast | mesoderm cell	0
celltype	CL:0000223	definitive endoderm cell	0	0	none	endodermal cell	endoderm cell	0
celltype	CL:0000223	primitive endoderm cell	0	0	none	endodermal cell	endoderm cell	0
celltype	CL:0000232	colony-forming unit-erythroid	0	0	none	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	differentiated erythroid cell	0	0	none	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	erythrocyte	1	1	canonical	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	erythroid cell	1	0	none	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	erythroid precursor	0	0	none	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	erythroid terminal differentiation state cell	0	0	none	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	red blood cell	1	1	exact_synonym	erythrocyte	RBC | red blood cell	0
celltype	CL:0000232	terminally differentiated erythroid cell (Poly-OrthoEB)	0	0	none	erythrocyte	RBC | red blood cell	0
celltype	CL:0000233	platelet	1	1	canonical	platelet	anucleate thrombocyte | blood platelet | enucleate thrombocyte	0
celltype	CL:0000234	phagocyte	1	1	canonical	phagocyte		0
celltype	CL:0000235	AZU1-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CCL18-expressing macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CCR1-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CD11c+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CD11c+CD14+ graft versus host disease macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CD11c+CD14+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CD14+ monocyte and macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CD3E+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CHIT1-expressing macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	CXCL9-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	FABP4-high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	FCGR3A-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	FCN1-high monocyte/macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	FFAR4 high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	FOLR2+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	FTL-positive monocyte-derived macrophage cluster 2	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	HIST1H4C_Mac macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	HLA class II high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	HLA class II-expressing macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	IFI30+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	IFI44L+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	ITGAX high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	KRTs+ macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	LYVE1 hi macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	LYVE1 high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	LYVE1-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	LYVE1-positive macrophage 3	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1 macrophage	1	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1 monocyte-macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1-like macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1-like macrophage 1	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1-like macrophage 2	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1-like macrophage 3	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M1-like proinflammatory macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2 macrophage	1	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2 monocyte-macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2-like macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2-like macrophage 1	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2-like macrophage 2	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2a macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	M2c macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MAC-I macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MAC-II macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MAC-IV macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MARCO-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MERTK hi LYVE1 lo macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MSR1 high C1QB high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	Mac4 macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	Macro-CCL macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	Macro-CHIT1 macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MΦ1-LYVE1 macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	MΦ4-infiltrated macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	SIGLEC15-positive fetal testicular macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	SPP1-expressing macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	SPP1-high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	SPP1-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	SPP1-positive macrophage cluster mac(c)	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	STARD13-positive macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	TREM2-positive fetal testicular macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	TREM2high macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	TREM2low macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	activated alveolar macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	airspace macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	alternatively activated M2 macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	alveolar macrophage	1	0	none	macrophage	histiocyte	0
celltype	CL:0000235	alveolar macrophage expressing metallothioneins	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	alveolar macrophage metallothionein subset	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	anti-inflammatory (M2) macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	anti-inflammatory alveolar macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	antigen-presenting macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	basal epithelial cell	1	0	none	macrophage	histiocyte	0
celltype	CL:0000235	border-associated macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	classical macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	cluster 6 macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	conjunctival basal epithelial cell	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	corneal basal epithelial cell	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	corneal macrophage	0	0	none	macrophage	histiocyte	0
celltype	CL:0000235	decidual macrophage	1	0	none	macrophage	histiocyte	0
celltype	CL:0000235	decidual macrophage 1	0	0	none	macrophage	histiocyte	0
